Year,Month,Number of Households,Median Income (dollars),Zip Code
2016,1,10369,73069.58333333333,78633
2016,2,10400,72937.16666666667,78633
2016,3,10431,72804.75,78633
2016,4,10462,72672.33333333333,78633
2016,5,10493,72539.91666666667,78633
2016,6,10524,72407.5,78633
2016,7,10555,72275.08333333333,78633
2016,8,10586,72142.66666666667,78633
2016,9,10617,72010.25,78633
2016,10,10648,71877.83333333333,78633
2016,11,10679,71745.41666666667,78633
2016,12,10710,71613.0,78633
2011,1,7026,69903.0,78634
2011,2,7026,69903.0,78634
2011,3,7026,69903.0,78634
2011,4,7026,69903.0,78634
2011,5,7026,69903.0,78634
2011,6,7026,69903.0,78634
2011,7,7026,69903.0,78634
2011,8,7026,69903.0,78634
2011,9,7026,69903.0,78634
2011,10,7026,69903.0,78634
2011,11,7026,69903.0,78634
2011,12,7026,69903.0,78634
2012,1,7063,69879.83333333333,78634
2012,2,7100,69856.66666666667,78634
2012,3,7137,69833.5,78634
2012,4,7174,69810.33333333333,78634
2012,5,7211,69787.16666666667,78634
2012,6,7248,69764.0,78634
2012,7,7285,69740.83333333333,78634
2012,8,7322,69717.66666666667,78634
2012,9,7359,69694.5,78634
2012,10,7396,69671.33333333333,78634
2012,11,7433,69648.16666666667,78634
2012,12,7471,69625.0,78634
2013,1,7504,69967.0,78634
2013,2,7538,70309.0,78634
2013,3,7572,70651.0,78634
2013,4,7606,70993.0,78634
2013,5,7640,71335.0,78634
2013,6,7674,71677.0,78634
2013,7,7708,72019.0,78634
2013,8,7742,72361.0,78634
2013,9,7776,72703.0,78634
2013,10,7810,73045.0,78634
2013,11,7844,73387.0,78634
2013,12,7878,73729.0,78634
2014,1,7905,73749.66666666667,78634
2014,2,7932,73770.33333333333,78634
2014,3,7960,73791.0,78634
2014,4,7987,73811.66666666667,78634
2014,5,8015,73832.33333333333,78634
2014,6,8042,73853.0,78634
2014,7,8069,73873.66666666667,78634
2014,8,8097,73894.33333333333,78634
2014,9,8124,73915.0,78634
2014,10,8152,73935.66666666667,78634
2014,11,8179,73956.33333333333,78634
2014,12,8207,73977.0,78634
2015,1,8217,74088.66666666667,78634
2015,2,8228,74200.33333333333,78634
2015,3,8238,74312.0,78634
2015,4,8249,74423.66666666667,78634
2015,5,8259,74535.33333333333,78634
2015,6,8270,74647.0,78634
2015,7,8281,74758.66666666667,78634
2015,8,8291,74870.33333333333,78634
2015,9,8302,74982.0,78634
2015,10,8312,75093.66666666667,78634
2015,11,8323,75205.33333333333,78634
2015,12,8334,75317.0,78634
2016,1,8353,75239.91666666667,78634
2016,2,8373,75162.83333333333,78634
2016,3,8392,75085.75,78634
2016,4,8412,75008.66666666667,78634
2016,5,8431,74931.58333333333,78634
2016,6,8451,74854.5,78634
2016,7,8471,74777.41666666667,78634
2016,8,8490,74700.33333333333,78634
2016,9,8510,74623.25,78634
2016,10,8529,74546.16666666667,78634
2016,11,8549,74469.08333333333,78634
2016,12,8569,74392.0,78634
2011,1,91,42788.0,78635
2011,2,91,42788.0,78635
2011,3,91,42788.0,78635
2011,4,91,42788.0,78635
2011,5,91,42788.0,78635
2011,6,91,42788.0,78635
2011,7,91,42788.0,78635
2011,8,91,42788.0,78635
2011,9,91,42788.0,78635
2011,10,91,42788.0,78635
2011,11,91,42788.0,78635
2011,12,91,42788.0,78635
2012,1,89,46325.333333333336,78635
2012,2,87,49862.666666666664,78635
2012,3,85,53400.0,78635
2012,4,83,56937.333333333336,78635
2012,5,81,60474.66666666667,78635
2012,6,79,64012.0,78635
2012,7,77,67549.33333333334,78635
2012,8,75,71086.66666666667,78635
2012,9,73,74624.0,78635
2012,10,71,78161.33333333334,78635
2012,11,69,81698.66666666667,78635
2012,12,67,85236.0,78635
2011,1,1445,48036.0,78636
2011,2,1445,48036.0,78636
2011,3,1445,48036.0,78636
2011,4,1445,48036.0,78636
2011,5,1445,48036.0,78636
2011,6,1445,48036.0,78636
2011,7,1445,48036.0,78636
2011,8,1445,48036.0,78636
2011,9,1445,48036.0,78636
2011,10,1445,48036.0,78636
2011,11,1445,48036.0,78636
2011,12,1445,48036.0,78636
2012,1,1456,47964.583333333336,78636
2012,2,1467,47893.166666666664,78636
2012,3,1478,47821.75,78636
2012,4,1490,47750.333333333336,78636
2012,5,1501,47678.916666666664,78636
2012,6,1512,47607.5,78636
2012,7,1523,47536.083333333336,78636
2012,8,1535,47464.666666666664,78636
2012,9,1546,47393.25,78636
2012,10,1557,47321.833333333336,78636
2012,11,1568,47250.416666666664,78636
2012,12,1580,47179.0,78636
2013,1,1576,47219.083333333336,78636
2013,2,1572,47259.166666666664,78636
2013,3,1568,47299.25,78636
2013,4,1564,47339.333333333336,78636
2013,5,1560,47379.416666666664,78636
2013,6,1557,47419.5,78636
2013,7,1553,47459.583333333336,78636
2013,8,1549,47499.666666666664,78636
2013,9,1545,47539.75,78636
2013,10,1541,47579.833333333336,78636
2013,11,1537,47619.916666666664,78636
2013,12,1534,47660.0,78636
2014,1,1537,47802.916666666664,78636
2014,2,1540,47945.833333333336,78636
2014,3,1543,48088.75,78636
2014,4,1546,48231.666666666664,78636
2014,5,1549,48374.583333333336,78636
2014,6,1553,48517.5,78636
2014,7,1556,48660.416666666664,78636
2014,8,1559,48803.333333333336,78636
2014,9,1562,48946.25,78636
2014,10,1565,49089.166666666664,78636
2014,11,1568,49232.083333333336,78636
2014,12,1572,49375.0,78636
2015,1,1578,50029.583333333336,78636
2015,2,1585,50684.166666666664,78636
2015,3,1592,51338.75,78636
2015,4,1599,51993.333333333336,78636
2015,5,1606,52647.916666666664,78636
2015,6,1613,53302.5,78636
2015,7,1619,53957.083333333336,78636
2015,8,1626,54611.666666666664,78636
2015,9,1633,55266.25,78636
2015,10,1640,55920.833333333336,78636
2015,11,1647,56575.416666666664,78636
2015,12,1654,57230.0,78636
2016,1,1652,57404.666666666664,78636
2016,2,1650,57579.333333333336,78636
2016,3,1648,57754.0,78636
2016,4,1646,57928.666666666664,78636
2016,5,1644,58103.333333333336,78636
2016,6,1642,58278.0,78636
2016,7,1640,58452.666666666664,78636
2016,8,1638,58627.333333333336,78636
2016,9,1636,58802.0,78636
2016,10,1634,58976.666666666664,78636
2016,11,1632,59151.333333333336,78636
2016,12,1631,59326.0,78636
2011,1,808,44722.0,78638
2011,2,808,44722.0,78638
2011,3,808,44722.0,78638
2011,4,808,44722.0,78638
2011,5,808,44722.0,78638
2011,6,808,44722.0,78638
2011,7,808,44722.0,78638
2011,8,808,44722.0,78638
2011,9,808,44722.0,78638
2011,10,808,44722.0,78638
2011,11,808,44722.0,78638
2011,12,808,44722.0,78638
2012,1,802,45036.833333333336,78638
2012,2,797,45351.666666666664,78638
2012,3,791,45666.5,78638
2012,4,786,45981.333333333336,78638
2012,5,780,46296.166666666664,78638
2012,6,775,46611.0,78638
2012,7,769,46925.833333333336,78638
2012,8,764,47240.666666666664,78638
2012,9,758,47555.5,78638
2012,10,753,47870.333333333336,78638
2012,11,747,48185.166666666664,78638
2012,12,742,48500.0,78638
2013,1,755,48184.0,78638
2013,2,768,47868.0,78638
2013,3,781,47552.0,78638
2013,4,794,47236.0,78638
2013,5,807,46920.0,78638
2013,6,820,46604.0,78638
2013,7,833,46288.0,78638
2013,8,846,45972.0,78638
2013,9,859,45656.0,78638
2013,10,872,45340.0,78638
2013,11,885,45024.0,78638
2013,12,898,44708.0,78638
2014,1,901,44838.75,78638
2014,2,904,44969.5,78638
2014,3,908,45100.25,78638
2014,4,911,45231.0,78638
2014,5,914,45361.75,78638
2014,6,918,45492.5,78638
2014,7,921,45623.25,78638
2014,8,924,45754.0,78638
2014,9,928,45884.75,78638
2014,10,931,46015.5,78638
2014,11,934,46146.25,78638
2014,12,938,46277.0,78638
2015,1,934,46332.333333333336,78638
2015,2,930,46387.666666666664,78638
2015,3,926,46443.0,78638
2015,4,923,46498.333333333336,78638
2015,5,919,46553.666666666664,78638
2015,6,915,46609.0,78638
2015,7,911,46664.333333333336,78638
2015,8,908,46719.666666666664,78638
2015,9,904,46775.0,78638
2015,10,900,46830.333333333336,78638
2015,11,896,46885.666666666664,78638
2015,12,893,46941.0,78638
2016,1,882,47497.75,78638
2016,2,871,48054.5,78638
2016,3,861,48611.25,78638
2016,4,850,49168.0,78638
2016,5,840,49724.75,78638
2016,6,829,50281.5,78638
2016,7,818,50838.25,78638
2016,8,808,51395.0,78638
2016,9,797,51951.75,78638
2016,10,787,52508.5,78638
2016,11,776,53065.25,78638
2016,12,766,53622.0,78638
2011,1,2785,35218.0,78639
2011,2,2785,35218.0,78639
2011,3,2785,35218.0,78639
2011,4,2785,35218.0,78639
2011,5,2785,35218.0,78639
2011,6,2785,35218.0,78639
2011,7,2785,35218.0,78639
2011,8,2785,35218.0,78639
2011,9,2785,35218.0,78639
2011,10,2785,35218.0,78639
2011,11,2785,35218.0,78639
2011,12,2785,35218.0,78639
2012,1,2795,35326.333333333336,78639
2012,2,2805,35434.666666666664,78639
2012,3,2816,35543.0,78639
2012,4,2826,35651.333333333336,78639
2012,5,2837,35759.666666666664,78639
2012,6,2847,35868.0,78639
2012,7,2857,35976.333333333336,78639
2012,8,2868,36084.666666666664,78639
2012,9,2878,36193.0,78639
2012,10,2889,36301.333333333336,78639
2012,11,2899,36409.666666666664,78639
2012,12,2910,36518.0,78639
2013,1,2899,36213.583333333336,78639
2013,2,2888,35909.166666666664,78639
2013,3,2877,35604.75,78639
2013,4,2866,35300.333333333336,78639
2013,5,2855,34995.916666666664,78639
2013,6,2844,34691.5,78639
2013,7,2833,34387.083333333336,78639
2013,8,2822,34082.666666666664,78639
2013,9,2811,33778.25,78639
2013,10,2800,33473.833333333336,78639
2013,11,2789,33169.416666666664,78639
2013,12,2779,32865.0,78639
2014,1,2789,33461.25,78639
2014,2,2799,34057.5,78639
2014,3,2809,34653.75,78639
2014,4,2819,35250.0,78639
2014,5,2829,35846.25,78639
2014,6,2839,36442.5,78639
2014,7,2849,37038.75,78639
2014,8,2859,37635.0,78639
2014,9,2869,38231.25,78639
2014,10,2879,38827.5,78639
2014,11,2889,39423.75,78639
2014,12,2900,40020.0,78639
2015,1,2918,40216.416666666664,78639
2015,2,2936,40412.833333333336,78639
2015,3,2954,40609.25,78639
2015,4,2972,40805.666666666664,78639
2015,5,2990,41002.083333333336,78639
2015,6,3008,41198.5,78639
2015,7,3026,41394.916666666664,78639
2015,8,3044,41591.333333333336,78639
2015,9,3062,41787.75,78639
2015,10,3080,41984.166666666664,78639
2015,11,3098,42180.583333333336,78639
2015,12,3117,42377.0,78639
2016,1,3136,42350.083333333336,78639
2016,2,3155,42323.166666666664,78639
2016,3,3175,42296.25,78639
2016,4,3194,42269.333333333336,78639
2016,5,3213,42242.416666666664,78639
2016,6,3233,42215.5,78639
2016,7,3252,42188.583333333336,78639
2016,8,3271,42161.666666666664,78639
2016,9,3291,42134.75,78639
2016,10,3310,42107.833333333336,78639
2016,11,3329,42080.916666666664,78639
2016,12,3349,42054.0,78639
2011,1,11887,62235.0,78640
2011,2,11887,62235.0,78640
2011,3,11887,62235.0,78640
2011,4,11887,62235.0,78640
2011,5,11887,62235.0,78640
2011,6,11887,62235.0,78640
2011,7,11887,62235.0,78640
2011,8,11887,62235.0,78640
2011,9,11887,62235.0,78640
2011,10,11887,62235.0,78640
2011,11,11887,62235.0,78640
2011,12,11887,62235.0,78640
2012,1,11948,62370.0,78640
2012,2,12010,62505.0,78640
2012,3,12071,62640.0,78640
2012,4,12133,62775.0,78640
2012,5,12194,62910.0,78640
2012,6,12256,63045.0,78640
2012,7,12318,63180.0,78640
2012,8,12379,63315.0,78640
2012,9,12441,63450.0,78640
2012,10,12502,63585.0,78640
2012,11,12564,63720.0,78640
2012,12,12626,63855.0,78640
2013,1,12653,63878.5,78640
2013,2,12681,63902.0,78640
2013,3,12709,63925.5,78640
2013,4,12737,63949.0,78640
2013,5,12764,63972.5,78640
2013,6,12792,63996.0,78640
2013,7,12820,64019.5,78640
2013,8,12848,64043.0,78640
2013,9,12875,64066.5,78640
2013,10,12903,64090.0,78640
2013,11,12931,64113.5,78640
2013,12,12959,64137.0,78640
2014,1,12989,64358.0,78640
2014,2,13020,64579.0,78640
2014,3,13051,64800.0,78640
2014,4,13082,65021.0,78640
2014,5,13113,65242.0,78640
2014,6,13144,65463.0,78640
2014,7,13174,65684.0,78640
2014,8,13205,65905.0,78640
2014,9,13236,66126.0,78640
2014,10,13267,66347.0,78640
2014,11,13298,66568.0,78640
2014,12,13329,66789.0,78640
2015,1,13362,66678.58333333333,78640
2015,2,13395,66568.16666666667,78640
2015,3,13428,66457.75,78640
2015,4,13461,66347.33333333333,78640
2015,5,13494,66236.91666666667,78640
2015,6,13528,66126.5,78640
2015,7,13561,66016.08333333333,78640
2015,8,13594,65905.66666666667,78640
2015,9,13627,65795.25,78640
2015,10,13660,65684.83333333333,78640
2015,11,13693,65574.41666666667,78640
2015,12,13727,65464.0,78640
2016,1,13786,65621.41666666667,78640
2016,2,13846,65778.83333333333,78640
2016,3,13906,65936.25,78640
2016,4,13965,66093.66666666667,78640
2016,5,14025,66251.08333333333,78640
2016,6,14085,66408.5,78640
2016,7,14144,66565.91666666667,78640
2016,8,14204,66723.33333333333,78640
2016,9,14264,66880.75,78640
2016,10,14323,67038.16666666667,78640
2016,11,14383,67195.58333333333,78640
2016,12,14443,67353.0,78640
2011,1,14428,67683.0,78641
2011,2,14428,67683.0,78641
2011,3,14428,67683.0,78641
2011,4,14428,67683.0,78641
2011,5,14428,67683.0,78641
2011,6,14428,67683.0,78641
2011,7,14428,67683.0,78641
2011,8,14428,67683.0,78641
2011,9,14428,67683.0,78641
2011,10,14428,67683.0,78641
2011,11,14428,67683.0,78641
2011,12,14428,67683.0,78641
2012,1,14522,67412.91666666667,78641
2012,2,14617,67142.83333333333,78641
2012,3,14712,66872.75,78641
2012,4,14807,66602.66666666667,78641
2012,5,14902,66332.58333333333,78641
2012,6,14997,66062.5,78641
2012,7,15092,65792.41666666667,78641
2012,8,15187,65522.333333333336,78641
2012,9,15282,65252.25,78641
2012,10,15377,64982.166666666664,78641
2012,11,15472,64712.083333333336,78641
2012,12,15567,64442.0,78641
2013,1,15571,65062.25,78641
2013,2,15576,65682.5,78641
2013,3,15581,66302.75,78641
2013,4,15586,66923.0,78641
2013,5,15591,67543.25,78641
2013,6,15596,68163.5,78641
2013,7,15600,68783.75,78641
2013,8,15605,69404.0,78641
2013,9,15610,70024.25,78641
2013,10,15615,70644.5,78641
2013,11,15620,71264.75,78641
2013,12,15625,71885.0,78641
2014,1,15659,72022.5,78641
2014,2,15693,72160.0,78641
2014,3,15727,72297.5,78641
2014,4,15761,72435.0,78641
2014,5,15795,72572.5,78641
2014,6,15829,72710.0,78641
2014,7,15863,72847.5,78641
2014,8,15897,72985.0,78641
2014,9,15931,73122.5,78641
2014,10,15965,73260.0,78641
2014,11,15999,73397.5,78641
2014,12,16033,73535.0,78641
2015,1,16067,73828.08333333333,78641
2015,2,16101,74121.16666666667,78641
2015,3,16136,74414.25,78641
2015,4,16170,74707.33333333333,78641
2015,5,16204,75000.41666666667,78641
2015,6,16239,75293.5,78641
2015,7,16273,75586.58333333333,78641
2015,8,16307,75879.66666666667,78641
2015,9,16342,76172.75,78641
2015,10,16376,76465.83333333333,78641
2015,11,16410,76758.91666666667,78641
2015,12,16445,77052.0,78641
2016,1,16514,77591.5,78641
2016,2,16583,78131.0,78641
2016,3,16652,78670.5,78641
2016,4,16721,79210.0,78641
2016,5,16790,79749.5,78641
2016,6,16859,80289.0,78641
2016,7,16928,80828.5,78641
2016,8,16997,81368.0,78641
2016,9,17066,81907.5,78641
2016,10,17135,82447.0,78641
2016,11,17204,82986.5,78641
2016,12,17274,83526.0,78641
2011,1,2853,66612.0,78642
2011,2,2853,66612.0,78642
2011,3,2853,66612.0,78642
2011,4,2853,66612.0,78642
2011,5,2853,66612.0,78642
2011,6,2853,66612.0,78642
2011,7,2853,66612.0,78642
2011,8,2853,66612.0,78642
2011,9,2853,66612.0,78642
2011,10,2853,66612.0,78642
2011,11,2853,66612.0,78642
2011,12,2853,66612.0,78642
2012,1,2863,66949.75,78642
2012,2,2874,67287.5,78642
2012,3,2885,67625.25,78642
2012,4,2895,67963.0,78642
2012,5,2906,68300.75,78642
2012,6,2917,68638.5,78642
2012,7,2927,68976.25,78642
2012,8,2938,69314.0,78642
2012,9,2949,69651.75,78642
2012,10,2959,69989.5,78642
2012,11,2970,70327.25,78642
2012,12,2981,70665.0,78642
2013,1,2983,71057.5,78642
2013,2,2985,71450.0,78642
2013,3,2987,71842.5,78642
2013,4,2990,72235.0,78642
2013,5,2992,72627.5,78642
2013,6,2994,73020.0,78642
2013,7,2996,73412.5,78642
2013,8,2999,73805.0,78642
2013,9,3001,74197.5,78642
2013,10,3003,74590.0,78642
2013,11,3005,74982.5,78642
2013,12,3008,75375.0,78642
2014,1,3019,75126.08333333333,78642
2014,2,3030,74877.16666666667,78642
2014,3,3041,74628.25,78642
2014,4,3053,74379.33333333333,78642
2014,5,3064,74130.41666666667,78642
2014,6,3075,73881.5,78642
2014,7,3086,73632.58333333333,78642
2014,8,3098,73383.66666666667,78642
2014,9,3109,73134.75,78642
2014,10,3120,72885.83333333333,78642
2014,11,3131,72636.91666666667,78642
2014,12,3143,72388.0,78642
2015,1,3135,72579.66666666667,78642
2015,2,3127,72771.33333333333,78642
2015,3,3119,72963.0,78642
2015,4,3111,73154.66666666667,78642
2015,5,3103,73346.33333333333,78642
2015,6,3096,73538.0,78642
2015,7,3088,73729.66666666667,78642
2015,8,3080,73921.33333333333,78642
2015,9,3072,74113.0,78642
2015,10,3064,74304.66666666667,78642
2015,11,3056,74496.33333333333,78642
2015,12,3049,74688.0,78642
2016,1,3066,74631.75,78642
2016,2,3084,74575.5,78642
2016,3,3102,74519.25,78642
2016,4,3120,74463.0,78642
2016,5,3138,74406.75,78642
2016,6,3156,74350.5,78642
2016,7,3173,74294.25,78642
2016,8,3191,74238.0,78642
2016,9,3209,74181.75,78642
2016,10,3227,74125.5,78642
2016,11,3245,74069.25,78642
2016,12,3263,74013.0,78642
2011,1,2740,37598.0,78643
2011,2,2740,37598.0,78643
2011,3,2740,37598.0,78643
2011,4,2740,37598.0,78643
2011,5,2740,37598.0,78643
2011,6,2740,37598.0,78643
2011,7,2740,37598.0,78643
2011,8,2740,37598.0,78643
2011,9,2740,37598.0,78643
2011,10,2740,37598.0,78643
2011,11,2740,37598.0,78643
2011,12,2740,37598.0,78643
2012,1,2730,37670.5,78643
2012,2,2720,37743.0,78643
2012,3,2710,37815.5,78643
2012,4,2700,37888.0,78643
2012,5,2690,37960.5,78643
2012,6,2680,38033.0,78643
2012,7,2670,38105.5,78643
2012,8,2660,38178.0,78643
2012,9,2650,38250.5,78643
2012,10,2640,38323.0,78643
2012,11,2630,38395.5,78643
2012,12,2620,38468.0,78643
2013,1,2616,38840.583333333336,78643
2013,2,2613,39213.166666666664,78643
2013,3,2610,39585.75,78643
2013,4,2607,39958.333333333336,78643
2013,5,2604,40330.916666666664,78643
2013,6,2601,40703.5,78643
2013,7,2597,41076.083333333336,78643
2013,8,2594,41448.666666666664,78643
2013,9,2591,41821.25,78643
2013,10,2588,42193.833333333336,78643
2013,11,2585,42566.416666666664,78643
2013,12,2582,42939.0,78643
2014,1,2590,42989.666666666664,78643
2014,2,2599,43040.333333333336,78643
2014,3,2608,43091.0,78643
2014,4,2617,43141.666666666664,78643
2014,5,2625,43192.333333333336,78643
2014,6,2634,43243.0,78643
2014,7,2643,43293.666666666664,78643
2014,8,2652,43344.333333333336,78643
2014,9,2660,43395.0,78643
2014,10,2669,43445.666666666664,78643
2014,11,2678,43496.333333333336,78643
2014,12,2687,43547.0,78643
2015,1,2672,43897.25,78643
2015,2,2657,44247.5,78643
2015,3,2642,44597.75,78643
2015,4,2627,44948.0,78643
2015,5,2612,45298.25,78643
2015,6,2597,45648.5,78643
2015,7,2582,45998.75,78643
2015,8,2567,46349.0,78643
2015,9,2552,46699.25,78643
2015,10,2537,47049.5,78643
2015,11,2522,47399.75,78643
2015,12,2507,47750.0,78643
2016,1,2491,47617.0,78643
2016,2,2475,47484.0,78643
2016,3,2460,47351.0,78643
2016,4,2444,47218.0,78643
2016,5,2429,47085.0,78643
2016,6,2413,46952.0,78643
2016,7,2397,46819.0,78643
2016,8,2382,46686.0,78643
2016,9,2366,46553.0,78643
2016,10,2351,46420.0,78643
2016,11,2335,46287.0,78643
2016,12,2320,46154.0,78643
2011,1,4859,44717.0,78644
2011,2,4859,44717.0,78644
2011,3,4859,44717.0,78644
2011,4,4859,44717.0,78644
2011,5,4859,44717.0,78644
2011,6,4859,44717.0,78644
2011,7,4859,44717.0,78644
2011,8,4859,44717.0,78644
2011,9,4859,44717.0,78644
2011,10,4859,44717.0,78644
2011,11,4859,44717.0,78644
2011,12,4859,44717.0,78644
2012,1,4864,44651.916666666664,78644
2012,2,4870,44586.833333333336,78644
2012,3,4876,44521.75,78644
2012,4,4882,44456.666666666664,78644
2012,5,4888,44391.583333333336,78644
2012,6,4894,44326.5,78644
2012,7,4899,44261.416666666664,78644
2012,8,4905,44196.333333333336,78644
2012,9,4911,44131.25,78644
2012,10,4917,44066.166666666664,78644
2012,11,4923,44001.083333333336,78644
2012,12,4929,43936.0,78644
2013,1,4949,44188.583333333336,78644
2013,2,4970,44441.166666666664,78644
2013,3,4991,44693.75,78644
2013,4,5012,44946.333333333336,78644
2013,5,5032,45198.916666666664,78644
2013,6,5053,45451.5,78644
2013,7,5074,45704.083333333336,78644
2013,8,5095,45956.666666666664,78644
2013,9,5115,46209.25,78644
2013,10,5136,46461.833333333336,78644
2013,11,5157,46714.416666666664,78644
2013,12,5178,46967.0,78644
2014,1,5203,47347.5,78644
2014,2,5229,47728.0,78644
2014,3,5254,48108.5,78644
2014,4,5280,48489.0,78644
2014,5,5305,48869.5,78644
2014,6,5331,49250.0,78644
2014,7,5357,49630.5,78644
2014,8,5382,50011.0,78644
2014,9,5408,50391.5,78644
2014,10,5433,50772.0,78644
2014,11,5459,51152.5,78644
2014,12,5485,51533.0,78644
2015,1,5512,51445.333333333336,78644
2015,2,5539,51357.666666666664,78644
2015,3,5566,51270.0,78644
2015,4,5593,51182.333333333336,78644
2015,5,5620,51094.666666666664,78644
2015,6,5648,51007.0,78644
2015,7,5675,50919.333333333336,78644
2015,8,5702,50831.666666666664,78644
2015,9,5729,50744.0,78644
2015,10,5756,50656.333333333336,78644
2015,11,5783,50568.666666666664,78644
2015,12,5811,50481.0,78644
2016,1,5818,50697.583333333336,78644
2016,2,5826,50914.166666666664,78644
2016,3,5834,51130.75,78644
2016,4,5842,51347.333333333336,78644
2016,5,5850,51563.916666666664,78644
2016,6,5858,51780.5,78644
2016,7,5865,51997.083333333336,78644
2016,8,5873,52213.666666666664,78644
2016,9,5881,52430.25,78644
2016,10,5889,52646.833333333336,78644
2016,11,5897,52863.416666666664,78644
2016,12,5905,53080.0,78644
2011,1,4384,68095.0,78645
2011,2,4384,68095.0,78645
2011,3,4384,68095.0,78645
2011,4,4384,68095.0,78645
2011,5,4384,68095.0,78645
2011,6,4384,68095.0,78645
2011,7,4384,68095.0,78645
2011,8,4384,68095.0,78645
2011,9,4384,68095.0,78645
2011,10,4384,68095.0,78645
2011,11,4384,68095.0,78645
2011,12,4384,68095.0,78645
2012,1,4359,68335.5,78645
2012,2,4335,68576.0,78645
2012,3,4310,68816.5,78645
2012,4,4286,69057.0,78645
2012,5,4261,69297.5,78645
2012,6,4237,69538.0,78645
2012,7,4212,69778.5,78645
2012,8,4188,70019.0,78645
2012,9,4163,70259.5,78645
2012,10,4139,70500.0,78645
2012,11,4114,70740.5,78645
2012,12,4090,70981.0,78645
2013,1,4103,71199.33333333333,78645
2013,2,4117,71417.66666666667,78645
2013,3,4131,71636.0,78645
2013,4,4144,71854.33333333333,78645
2013,5,4158,72072.66666666667,78645
2013,6,4172,72291.0,78645
2013,7,4185,72509.33333333333,78645
2013,8,4199,72727.66666666667,78645
2013,9,4213,72946.0,78645
2013,10,4226,73164.33333333333,78645
2013,11,4240,73382.66666666667,78645
2013,12,4254,73601.0,78645
2014,1,4262,73372.08333333333,78645
2014,2,4270,73143.16666666667,78645
2014,3,4279,72914.25,78645
2014,4,4287,72685.33333333333,78645
2014,5,4295,72456.41666666667,78645
2014,6,4304,72227.5,78645
2014,7,4312,71998.58333333333,78645
2014,8,4320,71769.66666666667,78645
2014,9,4329,71540.75,78645
2014,10,4337,71311.83333333333,78645
2014,11,4345,71082.91666666667,78645
2014,12,4354,70854.0,78645
2015,1,4358,70872.5,78645
2015,2,4362,70891.0,78645
2015,3,4367,70909.5,78645
2015,4,4371,70928.0,78645
2015,5,4375,70946.5,78645
2015,6,4380,70965.0,78645
2015,7,4384,70983.5,78645
2015,8,4388,71002.0,78645
2015,9,4393,71020.5,78645
2015,10,4397,71039.0,78645
2015,11,4401,71057.5,78645
2015,12,4406,71076.0,78645
2016,1,4410,71019.33333333333,78645
2016,2,4414,70962.66666666667,78645
2016,3,4418,70906.0,78645
2016,4,4422,70849.33333333333,78645
2016,5,4426,70792.66666666667,78645
2016,6,4430,70736.0,78645
2016,7,4434,70679.33333333333,78645
2016,8,4438,70622.66666666667,78645
2016,9,4442,70566.0,78645
2016,10,4446,70509.33333333333,78645
2016,11,4450,70452.66666666667,78645
2016,12,4455,70396.0,78645
2011,1,2929,38868.0,78648
2011,2,2929,38868.0,78648
2011,3,2929,38868.0,78648
2011,4,2929,38868.0,78648
2011,5,2929,38868.0,78648
2011,6,2929,38868.0,78648
2011,7,2929,38868.0,78648
2011,8,2929,38868.0,78648
2011,9,2929,38868.0,78648
2011,10,2929,38868.0,78648
2011,11,2929,38868.0,78648
2011,12,2929,38868.0,78648
2012,1,2936,38439.75,78648
2012,2,2943,38011.5,78648
2012,3,2950,37583.25,78648
2012,4,2957,37155.0,78648
2012,5,2964,36726.75,78648
2012,6,2971,36298.5,78648
2012,7,2978,35870.25,78648
2012,8,2985,35442.0,78648
2012,9,2992,35013.75,78648
2012,10,2999,34585.5,78648
2012,11,3006,34157.25,78648
2012,12,3014,33729.0,78648
2013,1,3008,33826.833333333336,78648
2013,2,3002,33924.666666666664,78648
2013,3,2996,34022.5,78648
2013,4,2990,34120.333333333336,78648
2013,5,2984,34218.166666666664,78648
2013,6,2978,34316.0,78648
2013,7,2972,34413.833333333336,78648
2013,8,2966,34511.666666666664,78648
2013,9,2960,34609.5,78648
2013,10,2954,34707.333333333336,78648
2013,11,2948,34805.166666666664,78648
2013,12,2943,34903.0,78648
2014,1,2937,35748.75,78648
2014,2,2932,36594.5,78648
2014,3,2926,37440.25,78648
2014,4,2921,38286.0,78648
2014,5,2915,39131.75,78648
2014,6,2910,39977.5,78648
2014,7,2904,40823.25,78648
2014,8,2899,41669.0,78648
2014,9,2893,42514.75,78648
2014,10,2888,43360.5,78648
2014,11,2882,44206.25,78648
2014,12,2877,45052.0,78648
2015,1,2881,44954.0,78648
2015,2,2886,44856.0,78648
2015,3,2890,44758.0,78648
2015,4,2895,44660.0,78648
2015,5,2899,44562.0,78648
2015,6,2904,44464.0,78648
2015,7,2909,44366.0,78648
2015,8,2913,44268.0,78648
2015,9,2918,44170.0,78648
2015,10,2922,44072.0,78648
2015,11,2927,43974.0,78648
2015,12,2932,43876.0,78648
2016,1,2925,43886.166666666664,78648
2016,2,2918,43896.333333333336,78648
2016,3,2911,43906.5,78648
2016,4,2905,43916.666666666664,78648
2016,5,2898,43926.833333333336,78648
2016,6,2891,43937.0,78648
2016,7,2884,43947.166666666664,78648
2016,8,2878,43957.333333333336,78648
2016,9,2871,43967.5,78648
2016,10,2864,43977.666666666664,78648
2016,11,2857,43987.833333333336,78648
2016,12,2851,43998.0,78648
