,OriginalZip,CalendarYearIssued,Issuedmonth,NewConstructionsCount,RemodelRepairsCount,NewConstructionDollarValue,RemodelRepairDollarValue
7360,78749,1998,2,46,2,4030482,1500
7361,78749,1998,3,56,2,4904501,41676
7362,78749,1998,4,77,6,6154125,132405
7363,78749,1998,5,60,2,5191347,74500
7364,78749,1998,6,73,3,6608662,12001
7365,78749,1998,7,54,2,4522887,6500
7366,78749,1998,8,78,3,6065428,132811
7367,78749,1998,9,91,1,5852927,3621
7368,78749,1998,10,49,1,4222509,107625
7369,78749,1998,11,65,4,4668056,38700
7370,78749,1998,12,56,1,4168188,1100
7371,78749,1999,1,54,3,4554205,40329
7372,78749,1999,2,43,1,3378726,2000
7373,78749,1999,3,87,3,7667013,2500
7374,78749,1999,4,70,1,5513934,3349
7375,78749,1999,5,76,3,5658283,16150
7376,78749,1999,6,44,1,3944353,6500
7377,78749,1999,7,34,1,3017036,9400
7378,78749,1999,8,35,1,3044192,0
7379,78749,1999,9,63,0,4890306,0
7380,78749,1999,10,17,0,1505413,0
7381,78749,1999,11,32,1,2636683,4200
7382,78749,1999,12,40,3,3091131,14828
7383,78749,2000,1,45,2,3326740,3000
7384,78749,2000,2,80,0,6574630,0
7385,78749,2000,3,63,5,5235111,70734
7386,78749,2000,4,68,2,4925745,46300
7387,78749,2000,5,28,0,2465935,0
7388,78749,2000,6,56,1,3235360,1000
7389,78749,2000,7,37,2,3606837,18500
7390,78749,2000,8,48,1,4204515,0
7391,78749,2000,9,69,1,6542246,2272
7392,78749,2000,10,40,1,3547970,12000
7393,78749,2000,11,29,1,3201473,1000
7394,78749,2000,12,24,2,2764026,41000
7395,78749,2001,1,42,1,3821095,18000
7396,78749,2001,2,21,3,1988458,8200
7397,78749,2001,3,49,1,4643622,20000
7398,78749,2001,4,43,3,3619256,14440
7399,78749,2001,5,38,2,3946759,32706
7400,78749,2001,6,33,1,3571488,11300
7401,78749,2001,7,22,2,2140170,20000
7402,78749,2001,8,21,2,1936599,10100
7403,78749,2001,9,8,2,808670,81890
7404,78749,2001,10,16,2,1958364,15000
7405,78749,2001,11,6,2,582660,2400
7406,78749,2001,12,11,2,1128186,30000
7407,78749,2002,1,8,3,916133,63900
7408,78749,2002,2,7,1,884252,11000
7409,78749,2002,3,16,2,1819607,7248
7410,78749,2002,4,7,1,761659,500
7411,78749,2002,5,17,2,1963817,28000
7412,78749,2002,6,14,2,1429811,16000
7413,78749,2002,7,7,3,876322,39500
7414,78749,2002,8,3,0,333879,0
7415,78749,2002,9,6,3,655572,52250
7416,78749,2002,10,8,2,1007432,21000
7417,78749,2002,11,1,0,118072,0
7418,78749,2002,12,8,3,874064,69000
7419,78749,2003,1,1,3,123696,165200
7420,78749,2003,2,2,0,255104,0
7421,78749,2003,3,5,3,737841,63500
7422,78749,2003,4,13,3,1588065,79143
7423,78749,2003,5,17,2,1767860,5000
7424,78749,2003,6,14,2,1415815,39700
7425,78749,2003,7,4,3,396814,89500
7426,78749,2003,8,4,0,482186,0
7427,78749,2003,9,11,3,1254273,97150
7428,78749,2003,10,4,3,505092,60500
7429,78749,2003,11,7,0,927811,0
7430,78749,2003,12,6,1,857822,3850
7431,78749,2004,1,4,1,493650,0
7432,78749,2004,2,35,1,3895587,66864
7433,78749,2004,3,17,1,1920875,1000
7434,78749,2004,4,14,2,1575949,33865
7435,78749,2004,5,6,0,1266694,0
7436,78749,2004,6,16,2,2337662,5000
7437,78749,2004,7,27,2,3468697,3700
7438,78749,2004,8,7,2,952645,400
7439,78749,2004,9,8,2,1099259,112000
7440,78749,2004,10,9,1,1362152,3065
7441,78749,2004,11,13,0,2375649,0
7442,78749,2005,1,5,0,586756,0
7443,78749,2005,2,34,2,4006085,34168
7444,78749,2005,3,10,4,1595260,152458
7445,78749,2005,4,22,1,3906781,600
7446,78749,2005,5,13,4,2113721,135468
7447,78749,2005,6,16,3,2958025,57500
7448,78749,2005,7,22,2,3847957,26000
7449,78749,2005,8,9,3,1578770,37336
7450,78749,2005,9,12,0,1913320,0
7451,78749,2005,10,23,0,3268110,0
7452,78749,2005,11,26,3,4594497,26490
7453,78749,2005,12,12,0,2272064,0
7454,78749,2006,1,5,4,919562,182650
7455,78749,2006,2,5,0,1007290,0
7456,78749,2006,3,15,5,3034522,31400
7457,78749,2006,4,3,3,544970,263
7458,78749,2006,5,4,6,733320,69159
7459,78749,2006,6,5,1,845410,5000
7460,78749,2006,7,6,3,1279839,17960
7461,78749,2006,8,17,2,3501727,70400
7462,78749,2006,9,7,3,1727468,128100
7463,78749,2006,10,1,2,201350,9010
7464,78749,2006,11,1,8,163167,39950
7465,78749,2006,12,0,1,0,0
7466,78749,2007,1,0,6,0,63112
7467,78749,2007,2,1,0,60000,0
7468,78749,2007,4,1,0,39000,0
7469,78749,2007,5,1,2,44000,143003
7470,78749,2007,6,3,3,116948,51400
7471,78749,2007,7,1,2,6500,56900
7472,78749,2007,8,3,6,90700,165183
7473,78749,2007,9,1,0,60000,0
7474,78749,2007,10,2,4,67986,134055
7475,78749,2007,11,1,1,21000,35000
7476,78749,2007,12,2,1,175555,111000
7477,78749,2008,1,1,2,50000,7905
7478,78749,2008,2,0,2,0,23454
7479,78749,2008,3,0,5,0,205671
7480,78749,2008,4,2,2,57801,36150
7481,78749,2008,5,1,4,30000,31015
7482,78749,2008,6,1,3,28000,36663
7483,78749,2008,7,1,4,25000,14642
7484,78749,2008,8,1,2,30880,31180
7485,78749,2008,9,3,4,110000,66000
7486,78749,2008,10,2,3,54800,18228
7487,78749,2008,11,1,4,38000,14555
7488,78749,2008,12,0,2,0,30500
7489,78749,2009,1,1,2,3050,27133
7490,78749,2009,2,0,3,0,48200
7491,78749,2009,3,1,4,5000,95408
7492,78749,2009,4,0,4,0,145000
7493,78749,2009,5,1,7,30000,123351
7494,78749,2009,6,2,10,42000,151503
7495,78749,2009,7,0,8,0,76945
7496,78749,2009,8,1,4,18000,36436
7497,78749,2009,9,1,6,7810,59271
7498,78749,2009,10,1,3,8000,40954
7499,78749,2009,11,0,11,0,60859
7500,78749,2009,12,2,9,23500,63896
7501,78749,2010,1,1,8,65000,42495
7502,78749,2010,2,1,8,40000,221225
7503,78749,2010,3,3,7,142530,67580
7504,78749,2010,4,2,7,56000,37800
7505,78749,2010,5,1,6,25000,62684
7506,78749,2010,6,1,4,35000,108800
7507,78749,2010,7,2,9,63000,97405
7508,78749,2010,8,1,8,18878,40107
7509,78749,2010,9,1,9,58300,72151
7510,78749,2010,10,0,14,0,52632
7511,78749,2010,11,1,11,69000,112510
7512,78749,2010,12,0,14,0,50385
7513,78749,2011,1,3,13,119992,96759
7514,78749,2011,2,1,11,278585,71369
7515,78749,2011,3,2,12,97950,64756
7516,78749,2011,4,2,15,115000,182576
7517,78749,2011,5,4,6,76388,40765
7518,78749,2011,6,2,18,21000,157047
7519,78749,2011,7,4,10,200000,71164
7520,78749,2011,8,2,8,59800,108926
7521,78749,2011,9,0,9,0,72922
7522,78749,2011,10,3,16,89500,143990
7523,78749,2011,11,1,13,136500,114195
7524,78749,2011,12,3,8,71250,122332
7525,78749,2012,1,2,8,58000,265433
7526,78749,2012,2,2,8,755000,150293
7527,78749,2012,3,2,10,105000,75308
7528,78749,2012,4,3,12,27909,136551
7529,78749,2012,5,3,12,150500,57466
7530,78749,2012,6,0,9,0,86253
7531,78749,2012,7,1,9,69289,76058
7532,78749,2012,8,1,8,40000,163863
7533,78749,2012,9,0,8,0,46268
7534,78749,2012,10,2,8,194900,81177
7535,78749,2012,11,3,9,124000,47515
7536,78749,2012,12,1,9,61402,133945
7537,78749,2013,1,6,10,1146564,103012
7538,78749,2013,2,0,13,0,187321
7539,78749,2013,3,9,13,1442770,175443
7540,78749,2013,4,8,24,1010872,406386
7541,78749,2013,5,5,14,281801,93763
7542,78749,2013,6,5,14,672485,253972
7543,78749,2013,7,2,12,221495,162502
7544,78749,2013,8,2,13,62000,313912
7545,78749,2013,9,5,9,232623,78985
7546,78749,2013,10,1,18,165000,168043
7547,78749,2013,11,2,19,300000,155421
7548,78749,2013,12,1,10,30000,98078
7549,78749,2014,1,1,12,157500,180878
7550,78749,2014,2,0,11,0,86931
7551,78749,2014,3,1,18,226700,305366
7552,78749,2014,4,0,18,0,131123
7553,78749,2014,5,0,9,0,76893
7554,78749,2014,6,0,15,0,102558
7555,78749,2014,7,1,17,46000,154173
7556,78749,2014,8,0,13,0,209662
7557,78749,2014,9,0,12,0,120509
7558,78749,2014,10,1,12,25000,128895
7559,78749,2014,11,0,12,0,147270
7560,78749,2014,12,2,13,338000,44960
7561,78749,2015,1,1,10,350000,80542
7562,78749,2015,2,1,13,8699,183750
7563,78749,2015,3,0,12,0,101406
7564,78749,2015,4,1,18,40000,83024
7565,78749,2015,5,1,22,35000,381203
7566,78749,2015,6,4,12,161734,82077
7567,78749,2015,7,1,9,325000,58979
7568,78749,2015,8,1,17,35000,174804
7569,78749,2015,9,1,20,65000,213375
7570,78749,2015,10,1,13,85000,99940
7571,78749,2015,11,3,11,1170000,65088
7572,78749,2015,12,1,13,22330,229327
7573,78749,2016,1,1,8,300000,75016
7574,78749,2016,2,2,14,50000,106302
7575,78749,2016,3,2,18,490000,399925
7576,78749,2016,4,2,12,106000,139721
7577,78749,2016,5,1,19,210000,179227
7578,78749,2016,6,3,17,340425,444060
7579,78749,2016,7,2,15,75500,150404
7580,78749,2016,8,6,25,1557825,189959
7581,78749,2016,9,4,15,1509025,218077
7582,78749,2016,10,0,12,0,206964
7583,78749,2016,11,3,13,935000,250451
7584,78749,2016,12,4,13,562775,344728
7585,78749,2017,1,1,15,25000,363662
7586,78749,2017,2,7,2,2149200,29249
7587,78749,2017,3,1,16,292425,576393
7588,78749,2017,4,5,11,851575,128236
7589,78749,2017,5,2,15,233026,349970
7590,78749,2017,6,3,43,245000,2419104
7591,78749,2017,7,0,8,0,205268
7592,78749,2017,8,1,13,85000,358110
7593,78749,2017,9,3,9,280000,140401
7594,78749,2017,10,1,13,60000,181940
7595,78749,2017,11,7,16,741000,133822
7596,78749,2017,12,2,12,700001,123767
7597,78749,2018,1,1,14,69000,179707
7598,78749,2018,2,0,29,0,390762
7599,78749,2018,3,3,20,449000,155068
7600,78749,2018,4,1,25,0,257511
7601,78749,2018,5,2,32,106000,440261
7602,78750,1996,1,12,6,1909659,81683
7603,78750,1996,2,15,6,1405080,165700
7604,78750,1996,3,7,2,1294000,119000
7605,78750,1996,4,11,3,1222847,18200
7606,78750,1996,5,10,1,1696903,28000
7607,78750,1996,6,5,2,756317,2352
7608,78750,1996,7,4,1,445272,7200
7609,78750,1996,8,3,3,412750,15900
7610,78750,1996,9,5,1,630046,1500
7611,78750,1996,10,7,0,1027399,0
7612,78750,1996,11,7,1,510125,3731
7613,78750,1996,12,6,2,676371,4200
7614,78750,1997,1,4,3,550705,37200
7615,78750,1997,2,6,0,1096000,0
7616,78750,1997,3,4,1,605275,4000
7617,78750,1997,4,7,6,841143,92697
7618,78750,1997,5,11,2,1560536,13310
7619,78750,1997,6,8,0,1198775,0
7620,78750,1997,7,3,0,603611,0
7621,78750,1997,8,4,1,675376,3255
7622,78750,1997,9,8,1,1228640,35500
7623,78750,1997,10,8,1,1109553,0
7624,78750,1997,11,4,0,497957,0
7625,78750,1997,12,5,0,720928,0
7626,78750,1998,1,10,0,1358772,0
7627,78750,1998,2,5,1,507456,1000
7628,78750,1998,3,8,2,1240203,9500
7629,78750,1998,4,17,1,3236570,49000
7630,78750,1998,5,14,1,2279581,21300
7631,78750,1998,6,14,3,2039974,136400
7632,78750,1998,7,15,2,1774905,99000
7633,78750,1998,8,10,3,2212570,43930
7634,78750,1998,9,8,2,1354480,7640
7635,78750,1998,10,17,2,2085200,30000
7636,78750,1998,11,6,2,869879,35000
7637,78750,1998,12,18,0,3997469,0
7638,78750,1999,1,17,0,3389934,0
7639,78750,1999,2,13,3,2162679,92700
7640,78750,1999,3,21,1,3611802,0
7641,78750,1999,4,22,1,3824677,9500
7642,78750,1999,5,9,0,1511584,0
7643,78750,1999,6,13,4,2141708,29500
7644,78750,1999,7,7,1,1033950,20000
7645,78750,1999,8,21,6,3262174,349040
7646,78750,1999,9,22,6,2924761,187586
7647,78750,1999,10,9,2,1702198,30400
7648,78750,1999,11,29,2,4547913,50500
7649,78750,1999,12,8,3,940070,72182
7650,78750,2000,1,17,3,2693235,52000
7651,78750,2000,2,17,2,2282432,13575
7652,78750,2000,3,46,0,7686135,0
7653,78750,2000,4,25,4,4096735,265138
7654,78750,2000,5,16,7,3484443,44152
7655,78750,2000,6,12,4,2763631,50000
7656,78750,2000,7,7,3,1578130,89225
7657,78750,2000,8,19,5,4307315,107700
7658,78750,2000,9,7,4,1399265,95130
7659,78750,2000,10,10,4,2429425,86643
7660,78750,2000,11,5,3,1163725,73400
7661,78750,2000,12,3,2,581765,16500
7662,78750,2001,1,14,1,2448724,5952
7663,78750,2001,2,8,3,1658265,131810
7664,78750,2001,3,8,1,1035655,435
7665,78750,2001,4,5,1,950146,110000
7666,78750,2001,5,1,3,400000,161000
7667,78750,2001,6,4,3,790770,71000
7668,78750,2001,7,3,0,502770,0
7669,78750,2001,8,1,3,186165,122659
7670,78750,2001,9,1,3,200000,145000
7671,78750,2001,10,1,4,135540,107756
7672,78750,2001,11,4,2,932920,27200
7673,78750,2001,12,5,2,781240,79392
7674,78750,2002,1,5,1,734817,98100
7675,78750,2002,2,12,1,1951835,89000
7676,78750,2002,3,16,6,2698237,238940
7677,78750,2002,4,12,4,2298748,282350
7678,78750,2002,5,7,1,1218101,4500
7679,78750,2002,6,9,5,1667869,97287
7680,78750,2002,7,2,2,444444,91000
7681,78750,2002,8,5,1,726419,58869
7682,78750,2002,9,9,3,1367542,245850
7683,78750,2002,10,11,6,1576520,243110
7684,78750,2002,11,9,3,1715868,43900
7685,78750,2002,12,7,2,1299805,145400
7686,78750,2003,1,8,2,1201035,38810
7687,78750,2003,2,5,3,814081,32200
7688,78750,2003,3,6,2,916204,62900
7689,78750,2003,4,12,2,1815797,5550
7690,78750,2003,5,5,5,763794,21907
7691,78750,2003,6,9,4,1439182,224984
7692,78750,2003,7,5,1,739380,35569
7693,78750,2003,8,14,2,2097624,64750
7694,78750,2003,9,5,4,715679,130300
7695,78750,2003,10,7,3,864345,56654
7696,78750,2003,11,6,3,842879,31500
7697,78750,2003,12,5,1,748076,9800
7698,78750,2004,1,4,2,523292,73000
7699,78750,2004,2,3,2,496906,131662
7700,78750,2004,3,5,0,523020,0
7701,78750,2004,4,3,3,330044,48991
7702,78750,2004,5,2,4,330416,260698
7703,78750,2004,6,0,4,0,129220
7704,78750,2004,7,0,3,0,61747
7705,78750,2004,8,0,1,0,55000
7706,78750,2004,9,0,3,0,82342
7707,78750,2004,10,2,1,615047,21767
7708,78750,2004,11,2,2,305000,23685
7709,78750,2004,12,3,3,739209,95168
7710,78750,2005,1,0,1,0,55000
7711,78750,2005,2,3,0,455422,0
7712,78750,2005,3,3,8,328580,77042
7713,78750,2005,4,2,1,521828,0
7714,78750,2005,5,1,1,300000,500
7715,78750,2005,6,10,1,1893691,25000
7716,78750,2005,7,0,1,0,12000
7717,78750,2005,8,1,2,158260,130959
7718,78750,2005,10,7,1,1457450,50000
7719,78750,2005,11,0,2,0,193000
7720,78750,2006,1,0,3,0,153900
7721,78750,2006,2,2,1,208670,10500
7722,78750,2006,3,1,4,334650,166685
7723,78750,2006,4,8,4,1774000,224523
7724,78750,2006,5,2,1,330000,25000
7725,78750,2006,7,1,2,210000,68700
7726,78750,2006,8,7,0,1221480,0
7727,78750,2006,9,2,3,381480,130050
7728,78750,2006,10,0,1,0,75000
7729,78750,2006,12,1,2,375000,35000
7730,78750,2007,1,2,2,456950,103000
7731,78750,2007,2,30,3,3926187,175100
7732,78750,2007,3,3,4,110828,168090
7733,78750,2007,4,1,3,245840,166585
7734,78750,2007,5,1,1,151250,3800
7735,78750,2007,6,16,3,2540889,122000
7736,78750,2007,7,0,2,0,82900
7737,78750,2007,8,2,2,92000,31140
7738,78750,2007,9,1,1,35000,120500
7739,78750,2007,10,9,1,632350,60000
7740,78750,2007,11,6,4,0,147468
7741,78750,2007,12,25,2,2050000,65000
7742,78750,2008,1,1,1,120000,2500
7743,78750,2008,2,1,0,59700,0
7744,78750,2008,3,2,5,98000,72260
7745,78750,2008,4,3,4,121750,158675
7746,78750,2008,5,0,7,0,91801
7747,78750,2008,6,1,6,40000,216363
7748,78750,2008,7,2,4,0,63597
7749,78750,2008,8,1,4,432000,90300
7750,78750,2008,9,0,5,0,280791
7751,78750,2008,10,1,5,312265,79861
7752,78750,2008,11,2,3,490791,37700
7753,78750,2008,12,1,1,40000,49500
7754,78750,2009,1,0,4,0,97150
7755,78750,2009,2,0,5,0,76445
7756,78750,2009,3,2,3,598150,11317
7757,78750,2009,4,0,3,0,59000
7758,78750,2009,5,1,5,14133,17974
7759,78750,2009,6,4,7,351500,46215
7760,78750,2009,7,0,12,0,220912
7761,78750,2009,8,2,6,110000,60888
7762,78750,2009,9,1,6,262775,21182
7763,78750,2009,10,0,4,0,62838
7764,78750,2009,11,0,7,0,160523
7765,78750,2009,12,1,6,2000,68939
7766,78750,2010,1,1,10,50000,178738
7767,78750,2010,2,2,4,240269,253473
7768,78750,2010,3,1,12,50000,247959
7769,78750,2010,4,2,11,33000,101170
7770,78750,2010,5,2,9,90000,136847
7771,78750,2010,6,2,10,354300,192154
7772,78750,2010,7,4,12,184000,239077
7773,78750,2010,8,2,9,108000,211323
7774,78750,2010,9,2,9,84000,129330
7775,78750,2010,10,3,14,42545,154337
7776,78750,2010,11,0,18,0,261831
7777,78750,2010,12,3,15,392825,223184
7778,78750,2011,1,1,13,250470,133833
7779,78750,2011,2,4,9,365155,136088
7780,78750,2011,3,2,20,366450,252010
7781,78750,2011,4,4,15,138446,264979
7782,78750,2011,5,4,20,765000,238529
7783,78750,2011,6,9,13,717500,336382
7784,78750,2011,7,3,7,270230,130277
7785,78750,2011,8,7,15,608280,237022
7786,78750,2011,9,2,16,119700,200033
7787,78750,2011,10,3,10,186980,96421
7788,78750,2011,11,2,7,47000,76387
7789,78750,2011,12,1,11,85440,198552
7790,78750,2012,1,6,11,828641,104982
7791,78750,2012,2,5,11,479580,196274
7792,78750,2012,3,22,11,2068040,217086
7793,78750,2012,4,4,14,361600,95368
7794,78750,2012,5,8,10,1002234,104348
7795,78750,2012,6,7,14,775548,259702
7796,78750,2012,7,15,11,1611495,111254
7797,78750,2012,8,1,15,350000,241215
7798,78750,2012,9,2,8,492120,96182
7799,78750,2012,10,20,13,2102348,301337
7800,78750,2012,11,9,5,1180415,33551
7801,78750,2012,12,0,7,0,112716
7802,78750,2013,1,7,9,1026414,148027
7803,78750,2013,2,13,13,2891894,313683
7804,78750,2013,3,8,18,1404398,258585
7805,78750,2013,4,3,12,140000,360253
7806,78750,2013,5,9,15,1935374,354050
7807,78750,2013,6,8,12,817920,147081
7808,78750,2013,7,18,13,2553288,244296
7809,78750,2013,8,2,13,64914,83125
7810,78750,2013,9,3,14,150480,234666
7811,78750,2013,10,1,7,244473,87123
7812,78750,2013,11,1,3,40000,58338
7813,78750,2013,12,5,13,573000,222678
7814,78750,2014,1,1,16,40000,123699
7815,78750,2014,2,2,7,91185,158667
7816,78750,2014,3,1,20,14000,290179
7817,78750,2014,4,3,17,95000,679393
7818,78750,2014,5,1,11,40000,173411
7819,78750,2014,6,4,10,240628,186803
7820,78750,2014,7,2,10,39000,168256
7821,78750,2014,8,2,15,280000,244680
7822,78750,2014,9,2,12,120000,1389348
7823,78750,2014,10,2,16,442400,240177
7824,78750,2014,11,0,11,0,223281
7825,78750,2014,12,0,8,0,128047
7826,78750,2015,1,1,9,33300,93486
7827,78750,2015,2,4,13,553000,188954
7828,78750,2015,3,4,9,158000,135610
7829,78750,2015,4,1,8,40000,81464
7830,78750,2015,5,2,19,925347,129899
7831,78750,2015,6,5,14,635000,150361
7832,78750,2015,7,0,13,0,396512
7833,78750,2015,8,2,12,108000,141085
7834,78750,2015,9,0,16,0,284913
7835,78750,2015,10,1,11,50000,213702
7836,78750,2015,11,0,4,0,260750
7837,78750,2015,12,1,6,740000,83670
7838,78750,2016,1,0,4,0,61894
7839,78750,2016,2,2,13,134588,236733
7840,78750,2016,3,0,12,0,360624
7841,78750,2016,4,2,7,139000,104783
7842,78750,2016,5,0,15,0,299842
7843,78750,2016,6,1,13,35000,322887
7844,78750,2016,7,1,8,450000,119044
7845,78750,2016,8,1,15,35000,549989
7846,78750,2016,9,9,6,1662360,49703
7847,78750,2016,10,0,8,0,482211
7848,78750,2016,11,1,4,50000,160700
7849,78750,2016,12,1,6,389000,341500
7850,78750,2017,1,1,13,10000,480920
7851,78750,2017,2,1,13,380000,168528
7852,78750,2017,3,1,16,50000,384439
7853,78750,2017,4,1,16,30000,274061
7854,78750,2017,5,1,15,500,698595
7855,78750,2017,6,2,12,55300,374697
7856,78750,2017,7,2,12,252000,90877
7857,78750,2017,8,0,12,0,189634
7858,78750,2017,9,0,15,0,338172
7859,78750,2017,10,0,13,0,335895
7860,78750,2017,11,0,13,0,417000
7861,78750,2017,12,0,15,0,336692
7862,78750,2018,1,0,17,0,347279
7863,78750,2018,2,0,20,0,377391
7864,78750,2018,3,0,17,0,314515
7865,78750,2018,4,2,21,113000,392010
7866,78750,2018,5,2,20,62434,270432
7867,78751,1996,1,1,2,136000,9200
7868,78751,1996,2,0,1,0,6100
7869,78751,1996,3,0,3,0,75250
7870,78751,1996,4,0,3,0,59000
7871,78751,1996,5,2,4,215000,97350
7872,78751,1996,6,0,3,0,67156
7873,78751,1996,7,1,4,100000,63600
7874,78751,1996,8,0,6,0,33200
7875,78751,1996,9,0,1,0,3000
7876,78751,1996,10,0,6,0,569340
7877,78751,1996,11,0,7,0,61050
7878,78751,1996,12,0,3,0,43112
7879,78751,1997,1,0,3,0,98537
7880,78751,1997,2,0,11,0,216389
7881,78751,1997,3,4,4,360000,77870
7882,78751,1997,4,1,5,10000,55044
7883,78751,1997,5,0,1,0,3000
7884,78751,1997,6,2,9,125000,217094
7885,78751,1997,7,0,5,0,124500
7886,78751,1997,8,0,5,0,33800
7887,78751,1997,9,1,5,0,121750
7888,78751,1997,10,0,5,0,200870
7889,78751,1997,11,3,3,298123,69900
7890,78751,1997,12,0,2,0,76500
7891,78751,1998,1,0,5,0,168710
7892,78751,1998,2,0,4,0,141800
7893,78751,1998,3,4,8,161000,227525
7894,78751,1998,4,0,6,0,100850
7895,78751,1998,5,0,2,0,193000
7896,78751,1998,6,1,5,83158,125300
7897,78751,1998,7,0,3,0,25065
7898,78751,1998,8,0,3,0,6200
7899,78751,1998,9,2,3,126000,135000
7900,78751,1998,10,0,6,0,212700
7901,78751,1998,11,0,2,0,37000
7902,78751,1998,12,0,6,0,135900
7903,78751,1999,1,3,4,112000,177554
7904,78751,1999,2,0,4,0,95500
7905,78751,1999,3,2,12,9986,125938
7906,78751,1999,4,1,2,40000,127700
7907,78751,1999,5,0,6,0,415800
7908,78751,1999,6,1,5,12150,149250
7909,78751,1999,7,0,4,0,157715
7910,78751,1999,8,1,0,120000,0
7911,78751,1999,9,1,7,85000,249200
7912,78751,1999,10,0,1,0,400
7913,78751,1999,11,2,4,205000,276000
7914,78751,1999,12,1,2,400000,14280
7915,78751,2000,1,0,3,0,90356
7916,78751,2000,2,0,3,0,85500
7917,78751,2000,3,1,1,17750,60000
7918,78751,2000,4,3,3,361000,69000
7919,78751,2000,5,3,6,155000,257632
7920,78751,2000,6,0,7,0,127125
7921,78751,2000,7,0,3,0,43000
7922,78751,2000,8,1,5,230000,148850
7923,78751,2000,9,0,4,0,61444
7924,78751,2000,10,2,9,23000,397550
7925,78751,2000,11,1,7,10900,260742
7926,78751,2000,12,1,5,140000,40044
7927,78751,2001,1,1,1,75000,5000
7928,78751,2001,2,1,1,20000,40000
7929,78751,2001,3,3,2,765000,86030
7930,78751,2001,4,2,4,240000,275890
7931,78751,2001,5,3,4,228000,35800
7932,78751,2001,6,1,6,242000,138032
7933,78751,2001,7,0,5,0,118465
7934,78751,2001,8,1,8,50000,101800
7935,78751,2001,9,0,7,0,150106
7936,78751,2001,10,1,3,31000,5500
7937,78751,2001,11,0,5,0,142975
7938,78751,2001,12,0,5,0,150350
7939,78751,2002,1,1,3,95000,127892
7940,78751,2002,2,0,4,0,92050
7941,78751,2002,3,2,7,209200,176860
7942,78751,2002,4,6,5,934000,238100
7943,78751,2002,5,1,10,36750,177896
7944,78751,2002,6,3,7,133000,133050
7945,78751,2002,7,0,4,0,156000
7946,78751,2002,8,3,4,650000,52866
7947,78751,2002,9,3,8,335000,101722
7948,78751,2002,10,1,4,40000,112544
7949,78751,2002,11,4,8,314138,332500
7950,78751,2002,12,3,4,260000,43500
7951,78751,2003,1,3,3,190000,11692
7952,78751,2003,2,8,5,1200000,146600
7953,78751,2003,3,3,3,291000,269700
7954,78751,2003,4,3,5,560000,71200
7955,78751,2003,5,0,6,0,103775
7956,78751,2003,6,1,3,45000,119703
7957,78751,2003,7,1,4,2000,129200
7958,78751,2003,8,5,4,695000,2550
7959,78751,2003,9,5,3,350000,72600
7960,78751,2003,10,1,5,219000,231920
7961,78751,2003,11,5,6,460000,129250
7962,78751,2003,12,5,6,475847,366300
7963,78751,2004,1,0,3,0,87009
7964,78751,2004,2,1,5,100000,110288
7965,78751,2004,3,18,4,1676950,82800
7966,78751,2004,4,1,10,100000,295695
7967,78751,2004,5,3,5,390000,129042
7968,78751,2004,6,1,11,100000,400781
7969,78751,2004,7,1,7,50000,357208
7970,78751,2004,8,2,8,215000,202600
7971,78751,2004,9,1,4,8500,171800
7972,78751,2004,10,2,4,210000,451444
7973,78751,2004,11,4,6,497000,201000
7974,78751,2004,12,1,9,1000,337500
7975,78751,2005,1,2,7,250000,145500
7976,78751,2005,2,4,4,734000,47355
7977,78751,2005,3,9,7,835000,100100
7978,78751,2005,4,4,3,236000,117700
7979,78751,2005,5,10,6,1286565,56000
7980,78751,2005,6,5,8,483000,122450
7981,78751,2005,7,5,11,970000,756000
7982,78751,2005,8,6,7,490000,594000
7983,78751,2005,9,2,2,280000,172900
7984,78751,2005,10,8,8,1197740,181500
7985,78751,2005,11,0,8,0,168850
7986,78751,2005,12,9,6,1128500,339500
7987,78751,2006,1,8,3,1163000,62500
7988,78751,2006,2,6,12,967225,524700
7989,78751,2006,3,7,10,860060,226500
7990,78751,2006,4,2,8,300000,421618
7991,78751,2006,5,1,8,150000,116700
7992,78751,2006,6,1,6,200000,347500
7993,78751,2006,7,6,10,670000,571880
7994,78751,2006,8,4,9,640000,235400
7995,78751,2006,9,4,16,540400,1140800
7996,78751,2006,10,5,11,715000,314700
7997,78751,2006,11,2,7,275000,50850
7998,78751,2006,12,1,11,250000,63400
7999,78751,2007,1,3,2,619054,23000
8000,78751,2007,2,2,7,380000,197000
8001,78751,2007,3,5,9,345000,500366
8002,78751,2007,4,9,5,1619353,480100
8003,78751,2007,5,2,8,55000,211900
8004,78751,2007,6,1,12,65000,400659
8005,78751,2007,7,1,13,85600,675750
8006,78751,2007,8,6,12,730963,270700
8007,78751,2007,9,3,10,301000,208100
8008,78751,2007,10,5,10,938040,473760
8009,78751,2007,11,1,4,250000,138344
8010,78751,2007,12,6,8,1213000,369500
8011,78751,2008,1,3,6,1150000,467300
8012,78751,2008,2,8,11,1236920,578421
8013,78751,2008,3,3,14,528000,680495
8014,78751,2008,4,3,8,420000,597544
8015,78751,2008,5,0,7,0,191338
8016,78751,2008,6,2,13,172660,220898
8017,78751,2008,7,2,11,70000,646650
8018,78751,2008,8,2,11,208000,208182
8019,78751,2008,9,3,11,400000,228200
8020,78751,2008,10,2,10,130550,42000
8021,78751,2008,11,0,6,0,265100
